legacy_id,post_type,post_status,language,trid,slug,title,date,legacy_url,categories,rule,proposed_type,confidence,needs_review,proposed_topics,proposed_regions,proposed_campaigns,proposed_series,notes,final_type,final_topics,reviewer,person_hints
60867,page,draft,de,21453,internet-konferenz-die-existenz-der-menschheit-hangt-jetzt-von-der-schaffung-eines-neuen-paradigmas-ab,Internet-Konferenz: Die Existenz der Menschheit hängt jetzt von der Schaffung eines neuen Paradigmas ab!,2020-05-29,,,RETIRE,retire,medium,1,,,,,non-published page (09 §6) — a few drafts may be keep-worthy,retire,,fable-day1,
60960,post,publish,en,21469,william-binney-makes-his-case-to-the-world-there-was-no-russian-hack,William Binney Makes His Case To The World: There Was No Russian Hack,2020-07-20,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
60974,post,publish,de,21445,chinese-foreign-minister-wang-yi-meets-with-his-central-asian-counterparts,Chinas Außenminister Wang Yi trifft sich mit seinen zentralasiatischen Amtskollegen,2020-07-17,,,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
60977,post,publish,de,21448,covid-19-soars-in-u-s-south-and-southwest,COVID-19-Fälle explodieren im Süden und Südwesten der USA,2020-07-17,,,R9,post,auto,0,,,,,,,health-food,fable-day1,
61017,post,publish,de,21469,william-binney-makes-his-case-to-the-world-there-was-no-russian-hack,"Live-Pressekonferenz: William Binney sagt der Welt, wie es wirklich war",2020-07-20,,,R9,post,auto,0,,,,,Binney press conference video | pair sync with Binney article 60960 (press-conference video embeds),post,peace-strategy,fable-day1,
61033,post,publish,en,21478,it-is-time-for-the-definitive-crushing-of-russiagate,Webcast: It Is Time For The Definitive Crushing Of Russiagate,2020-07-22,,allgemein,R9,post,auto,0,,,,weekly-webcast-hzl,,si_video,,fable-day1,
61034,post,publish,en,21479,the-transparent-game-of-the-british-empire-against-russia-and-china-by-helga-zepp-larouche,The Transparent Game of the British  Empire Against Russia and China By Helga Zepp-LaRouche,2020-07-22,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
61094,post,publish,de,21478,it-is-time-for-the-definitive-crushing-of-russiagate,Webcast: Wird 2020 zum Schreckensjahr? NSA-Whistleblower hält dagegen,2020-07-22,,webcast-mit-helga-zepp-larouche,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,
61097,post,publish,en,21486,russiagate-put-to-rest-time-for-action,Russiagate Put to Rest? Time for Action,2020-07-24,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
61119,post,publish,en,21489,webcast-sovereign-nations-or-the-imperial-surveillance-state-lyndon-larouches-battle-for-justice,"Live Presentation: Sovereign Nations, or the Imperial Surveillance State? Lyndon LaRouche’s Battle For Justice",2020-07-25,,allgemein,R9,post,auto,0,,,,,,si_video,history-method,fable-day1,
61207,post,publish,en,21498,antibody-testing-results-raise-false-hopes-of-reaching-herd-immunity,Antibody Testing Results Raise False Hopes of Reaching Herd Immunity,2020-07-25,,allgemein,R9,post,auto,0,,,,,,,health-food,fable-day1,
61219,post,publish,en,21500,some-labs-testing-for-covid-19-experience-falling-four-to-ten-days-behind-before-they-deliver-the-results,Some Labs Testing for COVID-19 Experience Falling Four to Ten Days Behind Before They Deliver the Results,2020-07-25,,allgemein,R9,post,auto,0,,,,,,,health-food,fable-day1,
61231,post,publish,en,21502,in-india-covid-19-sweeping-into-great-rural-heartland,"In India, COVID-19 Sweeping Into Great Rural Heartland",2020-07-25,,allgemein,R9,post,auto,0,,,,,,,health-food,fable-day1,
61243,post,publish,en,21504,room-temperature-sars-cov-2-vaccine-candidate-enters-phase-1-trials,Room-Temperature SARS-CoV-2 Vaccine Candidate Enters Phase 1 Trials,2020-07-25,,allgemein,R9,post,auto,0,,,,,,,health-food,fable-day1,
61262,post,publish,en,21510,several-u-s-states-in-line-to-become-new-hotspots-unless-strict-guidelines-adhered-to-dr-deborah-birx-warns,"Several U.S. States in Line to Become New Hotspots, Unless Strict Guidelines Adhered To, Dr. Deborah Birx Warns",2020-07-29,,allgemein,R9,post,auto,0,,,,,,,health-food,fable-day1,
61274,post,publish,en,21512,four-un-agencies-issue-urgent-call-to-action-to-prevent-coronavirus-related-childhood-malnutrition-starvation-and-death,"Four UN Agencies Issue Urgent Call to Action To Prevent Coronavirus-Related Childhood Malnutrition, Starvation and Death",2020-07-29,,allgemein,R6,si_statement,low,1,,,,,statement-ish title keyword,post,,fable-day1,
61296,post,publish,en,21515,an-outline-for-saving-our-students-educators-and-their-families,"An Outline for Saving Our Students, Educators, and Their Families",2020-07-29,,allgemein,R9,post,auto,0,,,,,,,education-youth,fable-day1,
61336,post,publish,de,21510,several-u-s-states-in-line-to-become-new-hotspots-unless-strict-guidelines-adhered-to-dr-deborah-birx-warns,Dr. Deborah Birx warnt: Mehrere US-Bundesstaaten werden neue Corona-Hotspots,2020-07-29,,,R9,post,auto,0,,,,,,,health-food,fable-day1,
61339,post,publish,de,21512,four-un-agencies-issue-urgent-call-to-action-to-prevent-coronavirus-related-childhood-malnutrition-starvation-and-death,Corona: Vier UN-Agenturen warnen vor Unterernährung und Verhungern von Kindern,2020-07-29,,,R9,post,auto,0,,,,,,,health-food,fable-day1,
61343,post,publish,en,21520,webcast-the-corruption-of-the-system-is-the-problem-we-all-face,Webcast: The Corruption of the System is the Problem We All Face,2020-07-29,,allgemein,R9,post,auto,0,,,,weekly-webcast-hzl,,si_video,,fable-day1,
61372,post,publish,de,21520,webcast-the-corruption-of-the-system-is-the-problem-we-all-face,Webcast: Weltkriegsgefahr steigt: Pompeo will Krieg gegen China!,2020-07-29,,webcast-mit-helga-zepp-larouche,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,
61376,post,publish,de,21527,die-welt-mus-sich-vom-kriegskurs-pompeos-gegen-china-distanzieren,Die Welt muß sich vom Kriegskurs Pompeos gegen China distanzieren!,2020-08-01,,helga-zepp-larouche-de|hzl-text-de,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,Helga Zepp-LaRouche
61380,post,publish,de,21530,erster-splash-down-amerikanischer-astronauten-seit-den-apollo-missionen,Erster „splash down“ amerikanischer Astronauten seit den Apollo-Missionen,2020-08-03,,updates-space-de,R9,post,auto,0,science-space,,,,,,,,
61398,post,publish,de,21532,wichtiges-seminar-des-schiller-instituts-zur-hungerpandemie,Wichtiges Seminar des Schiller-Instituts zur Hungerpandemie,2020-08-03,,activity-de,R9,post,auto,0,,,,,,,health-food,fable-day1,
61400,post,publish,en,21533,us-farmers-ambassadors-participate-in-schiller-institute-seminar,"US Farmers, Ambassadors Participate in Schiller Institute Seminar",2020-08-04,,allgemein,R9,post,auto,0,,,,,,,health-food,fable-day1,
61422,post,publish,en,21536,first-american-splash-down-since-the-era-of-apollo-missions,First American 'Splash-down' Since the Era of Apollo Missions,2020-08-04,,allgemein,R9,post,auto,0,,,,,,,science-space,fable-day1,
61425,post,publish,en,21538,who-advance-mission-to-china-lays-groundwork-for-long-term-international-effort-to-study-origins-of-covid-19-virus,WHO Advance Mission to China Lays Groundwork for Long-Term International Effort To Study Origins of COVID-19 Virus,2020-08-06,,allgemein,R9,post,auto,0,,,,,,,health-food,fable-day1,
61447,post,publish,de,21541,indischer-okonom-usa-und-china-mussen-armen-landern-bei-corona-pandemie-helfen,Indischer Ökonom: USA und China müssen armen Ländern bei Corona-Pandemie helfen!,2020-08-06,,,R9,post,auto,0,,,,,,,health-food,fable-day1,
61451,post,publish,de,21515,an-outline-for-saving-our-students-educators-and-their-families,"Ein Entwurf zum Schutz unserer Schüler, Lehrer und ihrer Familien",2020-07-29,,,R9,post,auto,0,,,,,,,education-youth,fable-day1,
61454,post,publish,en,21542,pandemic-shock-waves-are-striking-numerous-areas-of-the-economy,Pandemic Shock Waves Are Striking Numerous Areas of the Economy,2020-08-06,,allgemein,R9,post,auto,0,,,,,,,physical-economy,fable-day1,
61476,post,publish,de,21545,das-nachste-hiroshima-vor-november-wir-brauchen-eine-weltfriedensordnung,Das nächste Hiroshima vor November? Wir brauchen eine Weltfriedensordnung!,2020-08-08,,helga-zepp-larouche-de|hzl-text-de,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,Helga Zepp-LaRouche
61532,post,publish,de,21538,who-advance-mission-to-china-lays-groundwork-for-long-term-international-effort-to-study-origins-of-covid-19-virus,WHO-Mission in China legt den Grundstein für die langfristige internationale Erforschung der Ursprünge des COVID-19-Virus,2020-08-06,,,R9,post,auto,0,,,,,,,health-food,fable-day1,
61547,post,publish,en,21556,webcast-end-the-age-of-barbarism,Webcast: End The Age Of Barbarism,2020-08-12,,allgemein,R9,post,auto,0,,,,weekly-webcast-hzl,,si_video,,fable-day1,
61582,post,publish,en,21562,conference-war-drive-towards-armageddon-or-a-new-paradigm-among-sovereign-nations-united-by-the-common-aims-of-mankind,Conference: War Drive Towards Armageddon — Or a New Paradigm Among Sovereign Nations United by the Common Aims of Mankind?,2020-08-13,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
61678,post,publish,en,21574,russian-u-n-ambassador-offers-international-cooperation-on-covid-19-vaccines,Russian U.N. Ambassador Offers International Cooperation on COVID-19 Vaccines,2020-08-14,,allgemein,R9,post,auto,0,,,,,,,health-food,fable-day1,
61700,post,publish,de,21556,webcast-end-the-age-of-barbarism,Dialog mit Helga Zepp-LaRouche: Beendet das Zeitalter der Barbarei!,2020-08-12,,webcast-mit-helga-zepp-larouche,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,
61706,post,publish,de,21574,russian-u-n-ambassador-offers-international-cooperation-on-covid-19-vaccines,Russischer UN-Botschafter bietet internationale Zusammenarbeit bei COVID-19-Impfstoffen an,2020-08-14,,,R9,post,auto,0,,,,,,,health-food,fable-day1,
61731,post,publish,de,21562,conference-war-drive-towards-armageddon-or-a-new-paradigm-among-sovereign-nations-united-by-the-common-aims-of-mankind,"Internet-Konferenz: Kriegstreiberei bis zum Armageddon oder ein neues Paradigma souveräner Nationen, geeint durch die gemeinsamen Ziele der Menschheit?",2020-08-13,,,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,"Helga Zepp-LaRouche; Andrej Kortunow | Generaldirektor, Russian International Affairs Council (RIAC)"
61757,post,publish,de,21584,petition-alle-nationen-muessen-sich-zusammentun-um-die-pandemie-die-wirtschaftliche-depression-und-die-kriegsgefahr-zu-stoppen,"Petition: Alle Nationen müssen sich zusammentun, um die Pandemie, die wirtschaftliche Depression und die Kriegsgefahr zu stoppen",2020-08-17,,activity-initiatives-de,R6,si_statement,low,1,,,,,statement-ish title keyword,si_statement,,fable-day1,Helga Zepp-LaRouche
61824,post,publish,en,21596,petition-all-nations-must-unite-to-stop-the-pandemic-economic-depression-and-the-danger-of-war,"Petition: All Nations Must Unite To Stop the Pandemic, Economic Depression, and the Danger of War",2020-08-18,,allgemein,R6,si_statement,low,1,,,,,statement-ish title keyword,si_statement,,fable-day1,Helga Zepp-LaRouche
61828,post,publish,en,21598,webcast-to-prevent-world-war-iii-a-summit-of-the-p5-nations-is-needed-now,"Webcast: To Prevent World War III, a Summit of the P5 Nations is Needed Now!",2020-08-19,,allgemein,R9,post,auto,0,,,,weekly-webcast-hzl,,si_video,,fable-day1,
61853,post,publish,en,21602,61853,Building a Worldwide “Chorus of Voices” for a Great Power Summit to Implement LaRouche’s Solution to the Crisis,2020-08-20,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
61869,post,publish,en,21606,first-arab-nuclear-power-plant-now-on-the-grid,First Arab Nuclear Power Plant Now on the Grid,2020-08-21,,allgemein,R9,post,auto,0,,,,,,,physical-economy,fable-day1,
61881,post,publish,en,21609,three-gorges-dam-and-high-tech-farming-prevent-food-crisis-in-spite-of-record-flooding,Three Gorges Dam and High-tech Farming Prevent Food Crisis in Spite of Record Flooding,2020-08-21,,allgemein,R9,post,auto,0,,,,,,,health-food,fable-day1,
61895,post,publish,de,21598,webcast-to-prevent-world-war-iii-a-summit-of-the-p5-nations-is-needed-now,"Dialog mit Helga Zepp-LaRouche: Um den Dritten Weltkrieg zu verhindern, ist jetzt ein Gipfeltreffen der P5-Nationen erforderlich!",2020-08-19,,webcast-mit-helga-zepp-larouche,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,
61898,post,publish,de,21609,three-gorges-dam-and-high-tech-farming-prevent-food-crisis-in-spite-of-record-flooding,Drei-Schluchten-Damm und Hightech-Landwirtschaft verhindern Ernährungskrise in China trotz Rekordhochwasser,2020-08-21,,,R9,post,auto,0,,,,,,,health-food,fable-day1,
61901,post,publish,de,21606,first-arab-nuclear-power-plant-now-on-the-grid,Erstes arabisches Kernkraftwerk geht ans Netz,2020-08-21,,,R9,post,auto,0,,,,,,,physical-economy,fable-day1,
61908,post,publish,de,21611,faustrecht-oder-voelkerrecht-im-weltraum-wohin-steuert-die-staatengemeinschaft,Faustrecht oder Völkerrecht im Weltraum: Wohin steuert die Staatengemeinschaft?,2020-08-22,,helga-zepp-larouche-de|hzl-text-de,R9,post,auto,0,,,,,,,science-space,fable-day1,Helga Zepp-LaRouche
61921,post,publish,de,21613,ein-chor-von-stimmen-fuer-die-umsetzung-der-larouche-loesung,Ein Chor von Stimmen für die Umsetzung der LaRouche-Lösung,2020-08-26,,helga-zepp-larouche-de|activity-de,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,Helga Zepp-LaRouche
61939,post,publish,en,21617,webcast-business-as-usual-is-deadly-we-must-elevate-the-quality-of-strategic-deliberation,Webcast: Business-As-Usual Is Deadly — We Must Elevate the Quality of Strategic Deliberation,2020-08-27,,allgemein,R9,post,auto,0,,,,weekly-webcast-hzl,,si_video,,fable-day1,
61974,post,publish,de,21617,webcast-business-as-usual-is-deadly-we-must-elevate-the-quality-of-strategic-deliberation,Webcast: Business-As-Usual ist tödlich - Die Qualität des strategischen Diskurses muß zunehmen,2020-08-27,,webcast-mit-helga-zepp-larouche,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,
61977,post,publish,en,21622,wang-yi-in-france-calls-for-community-of-common-health-for-mankind,Wang Yi in France Calls for “Community of Common Health for Mankind”,2020-08-30,,allgemein,R9,post,auto,0,,,,,,,health-food,fable-day1,
61999,post,publish,en,21625,university-of-alabama-ranked-1-for-covid,University of Alabama Ranked #1 for COVID,2020-08-30,,allgemein,R9,post,auto,0,,,,,,,health-food,fable-day1,
62022,post,publish,de,21628,video-warum-ein-gipfeltreffen-zwischen-den-usa-china-russland-und-indien-jetzt-dringend-notwendig-ist,"VIDEO: Warum ein Gipfeltreffen zwischen den USA, China, Rußland und Indien jetzt dringend notwendig ist",2020-08-31,,activity-de,R9,post,auto,0,,,,,DE pair of 60479,si_video,peace-strategy,fable-day1,
62031,post,publish,de,21625,university-of-alabama-ranked-1-for-covid,Universität von Alabama auf Platz 1 der Covid-19-Infektionen,2020-08-30,,,R9,post,auto,0,,,,,,,health-food,fable-day1,
62034,post,publish,de,21622,wang-yi-in-france-calls-for-community-of-common-health-for-mankind,Wang Yi fordert in Frankreich eine „Gesundheitsgemeinschaft für die gesamte Menschheit“.,2020-08-30,,,R9,post,auto,0,,,,,,,health-food,fable-day1,
62041,post,publish,de,21631,konferenzeinladung-von-helga-zepp-larouche-schliessen-sie-sich-uns-an-um-die-menschheit-in-das-neue-paradigma-zu-fuehren,"Konferenzeinladung von Helga Zepp-LaRouche: Schließen Sie sich uns an, um die Menschheit in das neue Paradigma zu führen!",2020-09-03,,webcast-mit-helga-zepp-larouche|hzl-video-de|hzl-text-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,
62064,post,publish,en,21637,u-s-nuclear-regulatory-commission-approves-nuscales-small-modular-reactor,U.S. Nuclear Regulatory Commission Approves NuScale’s Small Modular Reactor,2020-09-03,,allgemein,R9,post,auto,0,,,,,,,physical-economy,fable-day1,
62096,post,publish,en,21641,unnamed-german-lab-says-navalny-poisoned-with-novichok-u-k-s-porton-down-labs-involvement-makes-the-case-stink,Unnamed German Lab Says Navalny Poisoned With Novichok. U.K.'s Porton Down Lab's Involvement Makes the Case Stink,2020-09-03,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
62139,post,publish,en,21645,final-call-for-a-p5-summit-armageddon-or-new-paradigm,Webcast: Final Call for a P5 Summit: Armageddon or New Paradigm,2020-09-03,,allgemein,R9,post,auto,0,,,,weekly-webcast-hzl,,si_video,,fable-day1,
62300,post,publish,en,21657,conference-summary-overcoming-geopolitics-why-a-p-5-summit-is-urgently-needed-now,Conference Highlights: Overcoming Geopolitics: Why a P-5 Summit Is Urgently Needed Now,2020-09-10,,allgemein,R9,post,auto,0,,,,,conference highlights video,si_video,peace-strategy,fable-day1,
62334,post,publish,de,21661,internationale-pressemitteilung-schiller-institut-haelt-bahnbrechende-konferenz-ab,Internationale Pressemitteilung: Schiller-Institut hält bahnbrechende Konferenz ab,2020-09-10,,activity-de|activity-conference-de|location-germany-de,R4,si_conference,medium,1,,germany,,,conference post — promote-vs-link decision in conference-map (C5) | press release (statement_type=press-release),si_statement,,fable-day1,"Helga Zepp-LaRouche; Andrej Kortunow | Generaldirektor, RIAC"
62343,post,publish,en,21663,webcast-escalation-by-war-party-makes-summit-more-imperative-than-ever,Webcast: Escalation by War Party Makes Summit More Imperative Than Ever,2020-09-11,,allgemein,R9,post,auto,0,,,,weekly-webcast-hzl,,si_video,,fable-day1,
62358,post,publish,de,21663,webcast-escalation-by-war-party-makes-summit-more-imperative-than-ever,Webcast: Eskalation der Kriegspartei macht Gipfel notwendiger denn je,2020-09-11,,webcast-mit-helga-zepp-larouche,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,
