yt_video_id,segment_index,playlist_id,conference_key,panel_title,case,kind,start_seconds,end_seconds,speaker_raw,person_key,country,affiliation,talk_title,title_autogenerated,agenda_json,chapters_json,source,upgrade_candidate,needs_review,notes,final_action,reviewer
U2jhXuyvQ1E,0,PLoHwt4KyUk5AOO0AlzyiRtLNaJrWIvQjw,2021-mankind-immortal-species,,5,full_session,,,"The Science of Physical Economy — Panel 2",,,,"The Science of Physical Economy — Panel 2",0,"[{""speaker_raw"":""Moderator: Claudio Celani (Italy), Executive Intelligence Review"",""person_key"":""moderator-claudio-celani"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Felix Mendelssohn: Elijah, No. 14- Lord God of Abraham, Isaac and Israel"",""person_key"":""felix-mendelssohn-elijah"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Kevin Thompson, Bass; Dura Jun, piano"",""person_key"":""kevin-thompson"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Paul Gallagher (U.S.), Co-Editor, Executive Intelligence Review"",""person_key"":""paul-gallagher"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Pino Arlacchi (Italy), Sociology Professor at Sassari University, Former Executive Director of the UN Office for Drug Control and Crime Prevention, and former European Parliament Rapporteur on Afghanistan"",""person_key"":""pino-arlacchi"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Mrs. Amna Malik (Pakistan), president, Center of Pakistan and International Relations (COPAIR)"",""person_key"":""amna-malik"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Dr. Shah Mehrabi (Afghanistan), Member of Board of Governors of Central Bank of Afghanistan and Chairman of Audit Committee"",""person_key"":""shah-mehrabi"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Helga Zepp-LaRouche (Germany), Founder and President, The Schiller Institute"",""person_key"":""helga-zepp-larouche"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Prof. Zaher Wahab (Afghanistan), Former Advisor to the Afghanistan Minister of Higher Education, and"",""person_key"":""zaher-wahab"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Iliad Alexander Terra, (U.S.) Founder and President, Council on Global Relations"",""person_key"":""iliad-alexander-terra"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Dennis Small (U.S.), Ibero-American Director, Executive Intelligence Review"",""person_key"":""dennis-small"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Billy Anders Estimé (Haiti), Co-Founder, CAFÉ DIPLO HAÏTI"",""person_key"":""billy-anders-estime"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Domingo Reyes (Dominican Republic), former professor of Economics, Masters Degree in Higher Education"",""person_key"":""domingo-reyes"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Dr. Joycelyn Elders (U.S.), former United States Surgeon General"",""person_key"":""joycelyn-elders"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Eric Walcott – Director, Strategic Partnerships at Institute of Caribbean Studies, Washington, D.C"",""person_key"":""eric-walcott-director"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Dr. Walter Faggett (U.S.), Former Chief Medical Officer, Washington D.C. Dept of Health, co-chair D.C. Ward 8 Health Council"",""person_key"":""walter-faggett"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Dr. Khadijah Lang (U.S.), Chairman, National Medical Association (NMA) Council on International Affairs; President, Golden State Medical Association"",""person_key"":""khadijah-lang"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Dr. Ernest Johnson (U.S.) , President Emeritus Louisiana NAACP, attorney, professor of law Southern University Law Center, Baton Rouge, LA"",""person_key"":""ernest-johnson"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Robert Baker (U.S.), Schiller Institute Agriculture Advisor"",""person_key"":""robert-baker"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Alf Schmidt (Germany), Independent farmer, Leader of Farmers Demonstrations in Berlin"",""person_key"":""alf-schmidt"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Jhonny Estor (Haiti), Founder, \""Renaissance Haiti\"""",""person_key"":""jhonny-estor"",""affiliation"":"""",""country"":"""",""talk_title"":""Renaissance Haiti""},{""speaker_raw"":""Richard Freeman, (U.S.), Executive Intelligence Review and co-author of Schiller Institute Plan to Develop Haiti."",""person_key"":""richard-freeman"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,wp-era-b,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
XMS4fI8hYbE,0,PLoHwt4KyUk5AOO0AlzyiRtLNaJrWIvQjw,2021-mankind-immortal-species,,5,full_session,,,"Can a Strategic Crisis Between the Major Powers Be Avoided  — Panel 1",,,,"Can a Strategic Crisis Between the Major Powers Be Avoided  — Panel 1",0,"[{""speaker_raw"":""Moderator: Dennis Speed (U.S.), The Schiller Institute"",""person_key"":""moderator-dennis-speed"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Johannes Brahms, Von ewiger Liebe, Op. 43 No. 1"",""person_key"":""johannes-brahms"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Lisa Bryce, Soprano; Dura Jun, piano"",""person_key"":""lisa-bryce"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Helga Zepp-LaRouche, Founder and President of The Schiller Institute"",""person_key"":""helga-zepp-larouche"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Ms. Chen Xiaohan (China), Deputy Secretary General, The Chinese People's Association for Peace and Disarmament (CPAPD)"",""person_key"":""chen-xiaohan"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Ambassador Anna Evstigneeva (Russia), Deputy Permanent Representative, the Russian Federation Mission to the UN"",""person_key"":""anna-evstigneeva"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Dr. Andrey Kortunov (Russia), Director General, Russian International Affairs Council (RIAC)"",""person_key"":""andrey-kortunov"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Col. Richard H. Black (ret.) (U.S.), former State Senator; former Chief of the Army Criminal Law Division, Office of the Judge Advocate General, The Pentagon"",""person_key"":""richard-h-black"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Dr. George Koo (U.S.), Chairman, Burlingame Foundation; Retired international business consultant"",""person_key"":""george-koo"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Kirk Wiebe (U.S.), Senior Analyst (Ret.), U.S. National Security Agency (NSA), member, Veteran Intelligence Professionals for Sanity (VIPS)"",""person_key"":""kirk-wiebe"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Madison Tang (U.S.), CODEPINK,"",""person_key"":""madison-tang"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Dr. Nikolay Megits (U.S.), President of Institute of Eastern Europe and Central Asia"",""person_key"":""nikolay-megits"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Earl Rasmussen (U.S.), The Eurasia Center"",""person_key"":""earl-rasmussen"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
rwEIulN1VcA,0,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,4,full_session,,,"The Emergency Measures which Must Be Taken Now!",,,,"The Emergency Measures which Must Be Taken Now!",0,,,none,0,1,"no marks, no agenda",,
VHacLTeb9r4,0,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,chaptered,16,659,"Mozart’s, Laudate Dominum",,,"Schiller Institute Chamber Singers",,0,,,wp-era-b,0,1,,,
VHacLTeb9r4,1,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,chaptered,660,3433,"Keynote Address, Helga Zepp-LaRouche",helga-zepp-larouche,,"President, The Schiller Institute",,1,,,wp-era-b,0,0,,,
VHacLTeb9r4,2,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,3434,4370,"Dr. Andrey Kortunov",andrey-kortunov,,,,1,,,wp-era-b,0,0,,,
VHacLTeb9r4,3,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,4371,5106,"Atul Aneja",atul-aneja,,,,1,,,wp-era-b,0,0,,,
VHacLTeb9r4,4,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,5107,6316,"Col.(ret.) Richard H. Black",richard-h-black,,,,1,,,wp-era-b,0,0,,,
VHacLTeb9r4,5,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,6317,7139,"Ray McGovern",ray-mcgovern,,,,1,,,wp-era-b,0,0,,,
VHacLTeb9r4,6,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,chaptered,7140,13159,"Question &amp; Answer Session",,,,,0,,,wp-era-b,0,1,,,
3F_Gl_KkwpE,0,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,343,1801,"Megan Dobrodt",megan-dobrodt,,,,1,,,wp-era-b,0,0,,,
3F_Gl_KkwpE,1,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,1802,2603,"Kelvin Kemm, Ph.D.",kelvin-kemm-ph-d,,"(South Africa), nuclear physicist, former Chairman of the Nuclear Energy Corporation of South Africa","An Engineer’s Approach to Power and ‘Renewables’",0,,,wp-era-b,0,0,,,
3F_Gl_KkwpE,2,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,2604,3211,"Emanuel Höhener",emanuel-hohener,,,,1,,,wp-era-b,0,0,,,
3F_Gl_KkwpE,3,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,3212,3862,"Prof. Augustinus Berkhout",augustinus-berkhout,,,,1,,,wp-era-b,0,0,,,
3F_Gl_KkwpE,4,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,3863,4787,"Prof. Horst-Joachim Lüdecke",horst-joachim-ludecke,,,,1,,,wp-era-b,0,0,,,
3F_Gl_KkwpE,5,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,4788,6436,"Prof. Nicola Scafetta",nicola-scafetta,,,,1,,,wp-era-b,0,0,,,
3F_Gl_KkwpE,6,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,6437,7792,"Ben Greenspan, M.D.",ben-greenspan-m-d,,"(U.S.); Board of Directors, The American Board of Science in Nuclear Medicine; Past President, Society of Nuclear Medicine and Molecular Imaging","Introduction to Nuclear Medicine",0,,,wp-era-b,0,0,,,
3F_Gl_KkwpE,7,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,7793,9561,"Paul Driessen",paul-driessen,,,,1,,,wp-era-b,0,0,,,
3F_Gl_KkwpE,8,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,9562,9659,"Vincenzo Romanello",vincenzo-romanello,,,,1,,,wp-era-b,0,0,,,
3F_Gl_KkwpE,9,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,chaptered,9660,14012,"Question &amp; Answer Session",,,,,0,,,wp-era-b,0,1,,,
ZLvX9r4D0xk,0,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,208,1151,"Jacques Cheminade",jacques-cheminade,,,,1,,,wp-era-b,0,0,,,
ZLvX9r4D0xk,1,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,1152,2581,"Paul Gallagher",paul-gallagher,,,,1,,,wp-era-b,0,0,,,
ZLvX9r4D0xk,2,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,2582,3950,"Dennis Small",dennis-small,,,,1,,,wp-era-b,0,0,,,
ZLvX9r4D0xk,3,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,3951,4631,"State Senator Mike Thompson",state-senator-mike-thompson,,"(U.S.-Kansas), Chairman of Senate Utilities Committee","How Americans Are Herded Into ‘Green’ Energy, by Weaponized, Politicized, Monetized Science",0,,,wp-era-b,0,0,,,
ZLvX9r4D0xk,4,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,4632,5525,"Mike Callicrate",mike-callicrate,,,,1,,,wp-era-b,0,0,,,
ZLvX9r4D0xk,5,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,5526,6487,"Daisuke Kotegawa",daisuke-kotegawa,,,,1,,,wp-era-b,0,0,,,
ZLvX9r4D0xk,6,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,6488,7515,"Marc Gabriel Draghi",marc-gabriel-dragh,,"(France), Economist, Jurist and Author","Hyperinflation: A Step of the Great Reset to Destroy Our Freedoms",0,,,wp-era-b,0,0,,,
ZLvX9r4D0xk,7,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,7516,8164,"Pedro Rubio",pedro-rubio,,,,1,,,wp-era-b,0,0,,,
ZLvX9r4D0xk,8,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,chaptered,8165,12886,"Question and Answer Session",,,,,0,,,wp-era-b,0,1,,,
6n5KERjjwVY,0,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,332,1499,"Dr. Joycelyn Elders",joycelyn-elders,,,,1,,,wp-era-b,0,0,,,
6n5KERjjwVY,1,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,1500,2394,"Helga Zepp-LaRouche",helga-zepp-larouche,,,,1,,,wp-era-b,0,0,,,
6n5KERjjwVY,2,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,2395,3179,"Boris Meshchanov",boris-meshchanov,,,,1,,,wp-era-b,0,0,,,
6n5KERjjwVY,3,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,3180,4289,"Major General (ret.) Peter Clegg",major-general-peter-clegg,,,,1,,,wp-era-b,0,0,,,
6n5KERjjwVY,4,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,chaptered,4290,6937,"Question &amp; Answer Session",,,,,0,,,wp-era-b,0,1,,,
6n5KERjjwVY,5,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,6938,8934,"Dr. Khadijah Lang",khadijah-lang,,,,1,,,wp-era-b,0,0,,,
6n5KERjjwVY,6,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,8935,9229,"Mayor David Castro",mayor-david-castro,,"(Honduras), President, Mayors Without Borders Coalition","Greetings to the Conference",0,,,wp-era-b,0,0,,,
6n5KERjjwVY,7,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,talk,9230,12261,"Diane Sare",diane-sare,,,,1,,,wp-era-b,0,0,,,
6n5KERjjwVY,8,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,1,chaptered,12262,13462,"Declaration of Independence and Rütli Oath",,,,,0,,,wp-era-b,0,1,,,
Fz61xzEQyik,0,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,5,full_session,,,"U.S.-China Relations: A Pathway for War Avoidance and Cooperation",,,,"U.S.-China Relations: A Pathway for War Avoidance and Cooperation",0,"[{""speaker_raw"":""Col.(ret.) Richard H. Black (U.S.), former State Senator (Virginia), former head of the U.S. Army's Criminal Law Division, U.S. Pentagon: \""U.S.-China Relations: A Pathway for War Avoidance and Cooperation\"""",""person_key"":""richard-h-black"",""affiliation"":"""",""country"":"""",""talk_title"":""U.S.-China Relations: A Pathway for War Avoidance and Cooperation""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
QERKSNMmwmU,0,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,5,full_session,,,"Why the Universe Needs MORE People",,,,"Why the Universe Needs MORE People",0,"[{""speaker_raw"":""Megan Dobrodt, President, Schiller Institute (U.S.A.): \""Why the Universe Needs More People\"""",""person_key"":""megan-dobrodt"",""affiliation"":"""",""country"":"""",""talk_title"":""Why the Universe Needs More People""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
c5qpBxkq49U,0,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,5,full_session,,,"Why the Universe Needs MORE People",,,,"Why the Universe Needs MORE People",0,"[{""speaker_raw"":""Megan Dobrodt, President, Schiller Institute (U.S.A.): \""Why the Universe Needs More People\"""",""person_key"":""megan-dobrodt"",""affiliation"":"""",""country"":"""",""talk_title"":""Why the Universe Needs More People""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
ai6e7e81p08,0,PLoHwt4KyUk5AM0515zChBYV0dUgTKbyZQ,2021-june,,4,full_session,,,"Time to End the ""Rules"" Based Order — Restore the Common Good",,,,"Time to End the ""Rules"" Based Order — Restore the Common Good",0,,,none,0,1,"no marks, no agenda",,
g2r5rJkkNp4,0,PLoHwt4KyUk5Bs6Bvy1BfO4fDVTqdcccI2,2020-september-2020-youth-world,,5,full_session,,,"The World Needs the Exoneration of Lyndon LaRouche — Panel 1",,,,"The World Needs the Exoneration of Lyndon LaRouche — Panel 1",0,"[{""speaker_raw"":""Helga Zepp-LaRouche, Founder and Chairman, Schiller Institute"",""person_key"":""helga-zepp-larouche"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Jozef Mikloško, Former Deputy Prime Minister of the Czech and Slovak Federative Republic"",""person_key"":""jozef-miklosko"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Marino Elsevyf, Attorney-at-Law, Dominican Republic, Member of 1995 MLK Tribunal"",""person_key"":""marino-elsevyf"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Paul Gallagher, EIR Economics Editor, Former Political Prisoner"",""person_key"":""paul-gallagher"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Dennis Small, EIR Ibero-American Editor, Former Political Prisoner"",""person_key"":""dennis-small"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
Ey9g5LzTcz4,0,PLoHwt4KyUk5Bs6Bvy1BfO4fDVTqdcccI2,2020-september-2020-youth-world,,5,full_session,,,"The Science, Culture, and Great Projects of a Global Renaissance",,,,"The Science, Culture, and Great Projects of a Global Renaissance",0,"[{""speaker_raw"":""Think Like Beethoven!"",""person_key"":""think-like-beethoven"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Alexander Hamilton, LaRouche, and the Credit System"",""person_key"":""alexander-hamilton"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
JRLrakxMO8U,0,PLoHwt4KyUk5AGynJ1XR-cp5ZMydgLtyZX,2020-december-2020-world-after,,5,full_session,,,"Panel 1—“Hang Together, or Hang Separately”: Free and Sovereign Republics, or Digital Dictatorship?",,,,"Panel 1—“Hang Together, or Hang Separately”: Free and Sovereign Republics, or Digital Dictatorship?",0,"[{""speaker_raw"":""LaRouche Collected Works, Volume I—Two for $75 https:\/\/bit.ly\/llf-special"",""person_key"":""larouche-collected-works"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
tCCDBK4cgKE,0,PLoHwt4KyUk5AGynJ1XR-cp5ZMydgLtyZX,2020-december-2020-world-after,,5,full_session,,,"Panel 2 — Escaping the Danger of World War III: A Strategic Order Based on the Common Aims of Mankin",,,,"Panel 2 — Escaping the Danger of World War III: A Strategic Order Based on the Common Aims of Mankin",0,"[{""speaker_raw"":""LaRouche Collected Works, Volume I—Two for $75 https:\/\/bit.ly\/llf-special"",""person_key"":""larouche-collected-works"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Helga Zepp-LaRouche, Schiller Institute President"",""person_key"":""helga-zepp-larouche"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Yan Wang, PhD, \""The Chinese Economic Model\"""",""person_key"":""yan-wang"",""affiliation"":"""",""country"":"""",""talk_title"":""The Chinese Economic Model""},{""speaker_raw"":""Marcelo Muñoz (Spain), Founder and President Emeritus, Cátedra China, \""China and the US: Rivalry, Confrontation, or Cooperation\"""",""person_key"":""marcelo-munoz"",""affiliation"":"""",""country"":"""",""talk_title"":""China and the US: Rivalry, Confrontation, or Cooperation""},{""speaker_raw"":""Ole Doering, PhD (Germany), Sinologist and Philosopher: \""A Salutogenic Symphony with Ancient Chinese Philosophy: Harmony as Polyphonic Accord and Peace as Expressive Equilibrium. Can We Make It Work?\"""",""person_key"":""ole-doering"",""affiliation"":"""",""country"":"""",""talk_title"":""A Salutogenic Symphony with Ancient Chinese Philosophy: Harmony as Polyphonic Accord and Peace as Expressive Equilibrium. Can We Make It Work?""},{""speaker_raw"":""Prof. Emmanuel Dupuy (France), Founder and President, Institute of European Prospective and Security (IPSE): \""What is at Stake in the on-going Renovation of Nuclear Doctrines and Ballistic Treaties: What Agenda for the European Countries in the Context of a Strategic Autonomy of Europe.\"""",""person_key"":""emmanuel-dupuy"",""affiliation"":"""",""country"":"""",""talk_title"":""What is at Stake in the on-going Renovation of Nuclear Doctrines and Ballistic Treaties: What Agenda for the European Countries in the Context of a Strategic Autonomy of Europe.""},{""speaker_raw"":""Col. Richard H. Black (USA Ret.), former head of the Army's Criminal Law Division of The Pentagon, former State Senator (Va.): \""NATO Must Be Dissolved\"""",""person_key"":""richard-h-black"",""affiliation"":"""",""country"":"""",""talk_title"":""NATO Must Be Dissolved""},{""speaker_raw"":""Paul Gallagher, (US), Executive Intelligence Review, Editorial Board, \""LaRouche's New Bretton Woods and the Central Banks —"",""person_key"":""paul-gallagher"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Marc-Gabriel Draghi (France), Economist: \""Orderly Debt Cancellation: Historical Precedents and Present Relevance.\"""",""person_key"":""marc-gabriel-draghi"",""affiliation"":"""",""country"":"""",""talk_title"":""Orderly Debt Cancellation: Historical Precedents and Present Relevance.""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
