legacy_id,tier,language,trid,date,slug,title,legacy_url,current_rule,current_type,yt_embeds,yt_embed_ids,yt_links,panel_headings,agenda_headings,speaker_lines,title_event,event_markers,conference_key,conf_source,conf_match_note,seg_covered,words,evidence,action_needed,needs_review,proposed_action,final_action,reviewer,notes
45498,D,en,19277,2018-02-07,webcast-regime-change-coup-exposed-now-time-crush-coup-plotters-consolidate-new-paradigm,"Webcast: With the Regime Change Coup Exposed, NOW is the Time to Crush the Coup Plotters and Consolidate the New Paradigm",/blog/2018/02/07/webcast-regime-change-coup-exposed-now-time-crush-coup-plotters-consolidate-new-paradigm/,R3,si_video,1,m_NtL7lo2es,0,,,0,1,cet|edt,,,,0/1,356,event title with weak body evidence,0,1,,,,
45740,D,en,19308,2018-02-14,webcast-growing-neo-con-hysteria-over-china-offers-proof-that-the-silk-road-spirit-is-unstoppable,Webcast: Growing Neo-Con Hysteria over China Offers Proof that the Silk Road Spirit is Unstoppable,/blog/2018/02/14/webcast-growing-neo-con-hysteria-over-china-offers-proof-that-the-silk-road-spirit-is-unstoppable/,R3,si_video,1,yS-e6abvz1A,0,,,0,1,cet|est,,,,0/1,277,event title with weak body evidence,0,1,,,,
46113,D,en,19350,2018-02-22,old-paradigm-defenders-target-china-at-munich-security-conference,Webcast: 'Old Paradigm' Defenders Target China At Munich Security Conference,/blog/2018/02/22/old-paradigm-defenders-target-china-at-munich-security-conference/,R3,si_video,1,e3G1oOU9QWU,0,,,0,1,cet|est,,,,0/1,322,event title with weak body evidence,0,1,,,,
46137,D,en,19355,2018-02-28,webcast-why-geopolitics-leads-to-war,Webcast: Why Geopolitics leads to War,/blog/2018/02/28/webcast-why-geopolitics-leads-to-war/,R3,si_video,1,zFR18UYEpyI,0,,,0,1,cet|est,,,,0/1,325,event title with weak body evidence,0,1,,,,
46164,D,de,19360,2018-03-01,webcast-mit-helga-zepp-larouche,Webcast mit Helga Zepp-LaRouche,/blog/2018/03/01/webcast-mit-helga-zepp-larouche/,R3,si_video,1,2Elo7flo_Gs,0,,,0,1,,,,,0/1,83,event title with weak body evidence,0,1,,,,
46185,D,en,19366,2018-03-06,webcast-the-strategic-shift-inherent-in-putins-sputnik-shock,Webcast: The Strategic Shift Inherent in Putin's 'Sputnik Shock',/blog/2018/03/06/webcast-the-strategic-shift-inherent-in-putins-sputnik-shock/,R3,si_video,1,QUZFNkzAPLA,0,,,0,1,cet|est,,,,0/1,385,event title with weak body evidence,0,1,,,,
46204,D,de,19369,2018-03-09,webcast-mit-helga-zepp-larouche-7-marz-2018,Webcast mit Helga Zepp-LaRouche – 7. März 2018,/blog/2018/03/09/webcast-mit-helga-zepp-larouche-7-marz-2018/,R3,si_video,1,GAYEtMjlXok,0,,,0,1,,,,,0/1,67,event title with weak body evidence,0,1,,,,
46251,D,de,19377,2018-03-15,webcast-mit-helga-zepp-larouche-14-marz-2018,Webcast mit Helga Zepp-LaRouche – 14. März 2018,/blog/2018/03/15/webcast-mit-helga-zepp-larouche-14-marz-2018/,R3,si_video,1,sN1vxDg_gN0,0,,,0,1,,,,,0/1,4,event title with weak body evidence,0,1,,,,
46254,D,en,19379,2018-03-15,webcast-the-british-empire-is-now-fully-exposed,Webcast: The British Empire is Now Fully Exposed!,/blog/2018/03/15/webcast-the-british-empire-is-now-fully-exposed/,R3,si_video,1,ecoYSyypvB4,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
46257,D,de,19381,2018-03-16,seminar-in-genf-stoppt-den-volkermord-gegen-jemen,Seminar in Genf: Stoppt den Völkermord gegen Jemen!,/blog/2018/03/16/seminar-in-genf-stoppt-den-volkermord-gegen-jemen/,R9,post,1,b2LfnyiYOLM,0,,,0,1,,,,,0/1,628,event title with weak body evidence,1,1,,,,
46270,D,en,19381,2018-03-16,seminar-in-genf-stoppt-den-volkermord-gegen-jemen,Seminar in Geneva: Stop Genocide in Yemen,/blog/2018/03/16/seminar-in-genf-stoppt-den-volkermord-gegen-jemen/,R9,post,1,b2LfnyiYOLM,0,,,0,1,,,,,0/1,608,event title with weak body evidence,1,1,,,,
46321,D,de,19389,2018-03-21,webcast-mit-helga-zepp-larouche-21-marz-2018,Webcast mit Helga Zepp-LaRouche – 21. März 2018,/blog/2018/03/21/webcast-mit-helga-zepp-larouche-21-marz-2018/,R3,si_video,1,jM8LpCOeQys,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
46294,D,en,19385,2018-03-22,webcast-desperation-of-british-imperial-elites-forces-them-to-make-a-big-blunder,Webcast: Desperation of British Imperial Elites Forces Them To Make a Big Blunder!,/blog/2018/03/22/webcast-desperation-of-british-imperial-elites-forces-them-to-make-a-big-blunder/,R3,si_video,1,0V2fg2vcqOs,0,,,0,1,,,,,0/1,247,event title with weak body evidence,0,1,,,,
46327,D,en,19390,2018-03-29,how-to-outflank-mad-theresa-mays-march-to-world-war-iii,Webcast: How To Outflank Mad Theresa May's March to World War III,/blog/2018/03/29/how-to-outflank-mad-theresa-mays-march-to-world-war-iii/,R3,si_video,1,IqESyTdApKM,0,,,0,1,,,,,0/1,147,event title with weak body evidence,0,1,,,,
46341,D,de,19393,2018-03-29,webcast-dear-fall-skripal,Webcast: Dear Fall Skripal,/blog/2018/03/29/webcast-dear-fall-skripal/,R3,si_video,1,f-W99Tez-kc,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
46434,D,en,19407,2018-04-05,webcast-new-silk-road-is-shaping-strategic-affairs,Webcast: New Silk Road is Shaping Strategic Affairs,/blog/2018/04/05/webcast-new-silk-road-is-shaping-strategic-affairs/,R3,si_video,1,PiCDDFKdnQ4,0,,,0,1,,,,,0/1,334,event title with weak body evidence,0,1,,,,
46495,D,en,19416,2018-04-12,webcast-british-false-flag-provocations-put-war-danger-at-red-alert-level,"Webcast: British False Flag Provocations Put War Danger At ""Red Alert"" Level",/blog/2018/04/12/webcast-british-false-flag-provocations-put-war-danger-at-red-alert-level/,R3,si_video,1,M00Y4U44RkQ,0,,,0,1,,,,,0/1,323,event title with weak body evidence,0,1,,,,
46508,D,de,19418,2018-04-12,webcast-mit-helga-zepp-larouche-12-april-2018,Webcast mit Helga Zepp-LaRouche – 12. April 2018,/blog/2018/04/12/webcast-mit-helga-zepp-larouche-12-april-2018/,R3,si_video,1,oVhPQFPjgHU,0,,,0,1,,,,,0/1,3,event title with weak body evidence,0,1,,,,
46525,D,de,19421,2018-04-19,webcast-mit-helga-zepp-larouche-18-april-2018,Webcast mit Helga Zepp-LaRouche – 18. April 2018,/blog/2018/04/19/webcast-mit-helga-zepp-larouche-18-april-2018/,R3,si_video,1,kM_xlt69LhQ,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
46543,D,en,19425,2018-04-19,webcast-false-flags-fake-news-regime-change-in-washington-exposed-as-made-in-london,"Webcast: False Flags, Fake News, Regime Change In Washington Exposed As Made In London",/blog/2018/04/19/webcast-false-flags-fake-news-regime-change-in-washington-exposed-as-made-in-london/,R3,si_video,1,S0zZMCcJ7TA,0,,,0,1,,,,,0/1,299,event title with weak body evidence,0,1,,,,
46591,D,de,19434,2018-04-25,webcast-mit-helga-zepp-larouche-25-april-2018,Webcast mit Helga Zepp-LaRouche - 25. April 2018,/blog/2018/04/25/webcast-mit-helga-zepp-larouche-25-april-2018/,R3,si_video,1,4maAoCRNsk4,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
46593,D,en,19435,2018-04-26,webcast-london-based-empire-exposed-door-open-for-trans-atlantic-economic-change,Webcast: London-Based Empire Exposed — Door Open for Trans-Atlantic Economic Change,/blog/2018/04/26/webcast-london-based-empire-exposed-door-open-for-trans-atlantic-economic-change/,R3,si_video,1,43_Z4iFcF3E,0,,,0,1,,,,,0/1,317,event title with weak body evidence,0,1,,,,
46620,D,de,19441,2018-05-02,webcast-mit-helga-zepp-larouche-2-mai-2018,Webcast mit Helga Zepp-LaRouche – 2. Mai 2018,/blog/2018/05/02/webcast-mit-helga-zepp-larouche-2-mai-2018/,R3,si_video,1,5G0mbKULBo4,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
46623,D,en,19443,2018-05-03,webcast-the-empire-based-in-london-wont-give-up-they-must-and-can-be-defeated,"Webcast: The Empire Based in London Won't Give Up: They Must, and Can Be Defeated",/blog/2018/05/03/webcast-the-empire-based-in-london-wont-give-up-they-must-and-can-be-defeated/,R3,si_video,1,-yNuoa6qyFk,0,,,0,1,,,,,0/1,298,event title with weak body evidence,0,1,,,,
46714,D,de,19458,2018-05-08,webcast-mit-helga-zepp-larouche-8-mai-2018,Webcast mit Helga Zepp-LaRouche – 8. Mai 2018,/blog/2018/05/08/webcast-mit-helga-zepp-larouche-8-mai-2018/,R3,si_video,1,W-e2HcZEdMs,0,,,0,1,,,,,0/1,41,event title with weak body evidence,0,1,,,,
46717,D,en,19460,2018-05-09,webcast-as-tensions-mount-keep-an-eye-on-the-big-picture,"Webcast: As Tensions Mount, Keep an Eye on the Big Picture",/blog/2018/05/09/webcast-as-tensions-mount-keep-an-eye-on-the-big-picture/,R3,si_video,1,hfaEmNGUdM8,0,,,0,1,,,,,0/1,217,event title with weak body evidence,0,1,,,,
46735,D,en,19466,2018-05-24,webcast-will-obama-administration-join-leading-brits-on-trial-as-the-real-collusion-is-exposed,"Webcast: Will Obama Administration Join Leading Brits on Trial as the Real ""Collusion"" Is Exposed?",/blog/2018/05/24/webcast-will-obama-administration-join-leading-brits-on-trial-as-the-real-collusion-is-exposed/,R3,si_video,1,kWErSuJJwa0,0,,,0,1,,,,,0/1,325,event title with weak body evidence,0,1,,,,
46752,D,de,19472,2018-05-28,webcast-mit-helga-zepp-larouche-23-mai-2018,Webcast mit Helga Zepp-LaRouche – 23. Mai 2018,/blog/2018/05/28/webcast-mit-helga-zepp-larouche-23-mai-2018/,R3,si_video,1,zW3N47u8kI4,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
46760,D,en,19474,2018-05-31,webcast-bankers-coup-in-italy-wont-stop-rebellion-against-bankrupt-empire,Webcast: Banker's Coup in Italy Won't Stop Rebellion Against Bankrupt Empire,/blog/2018/05/31/webcast-bankers-coup-in-italy-wont-stop-rebellion-against-bankrupt-empire/,R3,si_video,1,nXb_HzhY-Zo,0,,,0,1,,,,,0/1,405,event title with weak body evidence,0,1,,,,
46755,D,de,19473,2018-06-01,webcast-mit-helga-zepp-larouche-30-mai-2018,Webcast mit Helga Zepp-LaRouche - 30. Mai 2018,/blog/2018/06/01/webcast-mit-helga-zepp-larouche-30-mai-2018/,R3,si_video,1,eb1rqsHqa64,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
47628,D,de,19600,2018-06-06,webcast-mit-helga-zepp-larouche-6-juni-2018,Webcast mit Helga Zepp-LaRouche - 6. Juni 2018,/blog/2018/06/06/webcast-mit-helga-zepp-larouche-6-juni-2018/,R3,si_video,1,S3K9yeSmSpQ,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
46772,D,en,19476,2018-06-07,webcast-new-asian-alignment-is-shaping-the-future-will-the-foolish-europeans-be-left-behind,Webcast: New Asian Alignment Is Shaping the Future: Will the Foolish Europeans Be Left Behind?,/blog/2018/06/07/webcast-new-asian-alignment-is-shaping-the-future-will-the-foolish-europeans-be-left-behind/,R3,si_video,1,qYldkxBcPAs,0,,,0,1,,,,,0/1,348,event title with weak body evidence,0,1,,,,
46834,D,en,19485,2018-06-14,webcast-trump-and-his-eurasian-allies-outflank-the-dying-british-empire,Webcast: Trump and His Eurasian Allies Outflank the Dying British Empire,/blog/2018/06/14/webcast-trump-and-his-eurasian-allies-outflank-the-dying-british-empire/,R3,si_video,1,TdcisDsPN28,0,,,0,1,,,,,0/1,306,event title with weak body evidence,0,1,,,,
47091,D,de,19485,2018-06-14,webcast,Webcast mit Helga Zepp-LaRouche - 13. Juni 2018,/blog/2018/06/14/webcast/,R3,si_video,1,u5JJeqWcRNo,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
46847,D,en,19487,2018-06-18,history-is-now-being-written-in-asia-the-eu-summit-must-follow-the-example-of-singapore,History Is Now Being Written in Asia! The EU Summit Must Follow the Example of Singapore!,/blog/2018/06/18/history-is-now-being-written-in-asia-the-eu-summit-must-follow-the-example-of-singapore/,R9,post,1,HMFhG_ff_7w,0,,,0,1,,,,,0/1,1541,event title with weak body evidence,1,1,,,,same-trid sibling(s) not flagged: 47094 — decide the whole group
47097,D,de,19491,2018-06-20,webcast-mit-helga-zepp-larouche-20-juni-2018,Webcast mit Helga Zepp-LaRouche – 20. Juni 2018,/blog/2018/06/20/webcast-mit-helga-zepp-larouche-20-juni-2018/,R3,si_video,1,tDHy7pO5Hfo,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
46871,D,en,19491,2018-06-21,webcast-change-for-the-better-is-coming-if-you-fight-for-it,"Webcast: Change For the Better Is Coming, If You Fight For It",/blog/2018/06/21/webcast-change-for-the-better-is-coming-if-you-fight-for-it/,R3,si_video,1,9vgueOh_wqM,0,,,0,1,,,,,0/1,236,event title with weak body evidence,0,1,,,,
46924,D,en,19500,2018-06-27,webcast-trump-putin-summit-can-change-history-trans-atlantic-fascist-force-wants-to-stop-it,Webcast: Trump-Putin Summit Can Change History—Trans-Atlantic Fascist Force Wants To Stop It,/blog/2018/06/27/webcast-trump-putin-summit-can-change-history-trans-atlantic-fascist-force-wants-to-stop-it/,R3,si_video,1,gV5NQ2Apgd4,0,,,0,1,,,,,0/1,137,event title with weak body evidence,0,1,,,,
47110,D,de,19500,2018-06-28,webcast-mit-helga-zepp-larouche-27-juni-2018,Webcast mit Helga Zepp-LaRouche – 27. Juni 2018,/blog/2018/06/28/webcast-mit-helga-zepp-larouche-27-juni-2018/,R3,si_video,1,gIGWfL18WXw,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
46973,D,en,19508,2018-07-05,webcast-europe-led-to-new-paradigm-by-schiller-institute-conference,Webcast: Europe Led to New Paradigm by Schiller Institute Conference,/blog/2018/07/05/webcast-europe-led-to-new-paradigm-by-schiller-institute-conference/,R3,si_video,1,xIqrUjlc_c4,0,,,0,1,,,,,0/1,202,event title with weak body evidence,0,1,,,,
47617,D,de,19597,2018-07-11,konferenz-des-schiller-instituts-zeigt-losungen,Webcast: Webcast mit Helga Zepp-LaRouche – 11. Juli 2018,/blog/2018/07/11/konferenz-des-schiller-instituts-zeigt-losungen/,R3,si_video,1,kpQbQx0CZWc,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
47044,D,en,19519,2018-07-12,webcast-european-governments-face-existential-crisis-will-they-turn-to-the-new-paradigm-for-solutions,"Webcast: European Governments Face Existential Crisis, Will They Turn to the New Paradigm For Solutions?",/blog/2018/07/12/webcast-european-governments-face-existential-crisis-will-they-turn-to-the-new-paradigm-for-solutions/,R3,si_video,1,XQJQwK368Tk,0,,,0,1,,,,,0/1,430,event title with weak body evidence,0,1,,,,
47425,D,en,19565,2018-07-19,webcast-trump-putin-summit-brings-world-closer-to-new-paradigm,Webcast: Trump-Putin Summit Brings World Closer to New Paradigm,/blog/2018/07/19/webcast-trump-putin-summit-brings-world-closer-to-new-paradigm/,R3,si_video,1,5YsiUo6NcSw,0,,,0,1,,,,,0/1,241,event title with weak body evidence,0,1,,,,
47437,D,de,19565,2018-07-19,webcast-trump-putin-summit-brings-world-closer-to-new-paradigm,Webcast mit Helga Zepp-LaRouche – 18. Juli 2018,/blog/2018/07/19/webcast-trump-putin-summit-brings-world-closer-to-new-paradigm/,R3,si_video,1,YBmbVBZEjH4,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
47623,D,de,19598,2018-07-25,webcast-webcast-mit-helga-zepp-larouche-25-juli-2018,Webcast: Webcast mit Helga Zepp-LaRouche – 25. Juli 2018,/blog/2018/07/25/webcast-webcast-mit-helga-zepp-larouche-25-juli-2018/,R3,si_video,1,rQj-bBxvEkk,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
47474,D,en,19573,2018-07-26,webcast-trump-invites-putin-to-dc-xi-jinping-tours-africa-momentum-builds-for-new-paradigm,"Webcast: Trump Invites Putin to DC, Xi Jinping Tours Africa: Momentum Builds for New Paradigm",/blog/2018/07/26/webcast-trump-invites-putin-to-dc-xi-jinping-tours-africa-momentum-builds-for-new-paradigm/,R3,si_video,1,UaIMuJ5e1CQ,0,,,0,1,,,,,0/1,388,event title with weak body evidence,0,1,,,,
47625,D,de,19599,2018-08-01,webcast-webcast-mit-helga-zepp-larouche-1-august-2018,Webcast: Webcast mit Helga Zepp-LaRouche – 1. August 2018,/blog/2018/08/01/webcast-webcast-mit-helga-zepp-larouche-1-august-2018/,R3,si_video,1,erRcbfOvM40,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
47594,D,en,19594,2018-08-02,webcast-dialogue-not-war,"Webcast: Dialogue, Not War!",/blog/2018/08/02/webcast-dialogue-not-war/,R3,si_video,1,iQBwPZgOlDQ,0,,,0,1,,,,,0/1,347,event title with weak body evidence,0,1,,,,
47718,D,en,19619,2018-08-10,webcast-the-time-has-come-to-end-the-russiagate-fraud,Webcast: The Time Has Come to End the Russiagate Fraud!,/blog/2018/08/10/webcast-the-time-has-come-to-end-the-russiagate-fraud/,R3,si_video,1,h-jP8RK6VgM,0,,,0,1,,,,,0/1,21,event title with weak body evidence,0,1,,,,
47731,D,de,19622,2018-08-11,webcast-mit-helga-zepp-larouche-8-august-2018,WEBCAST MIT HELGA ZEPP-LAROUCHE – 8. AUGUST 2018,/blog/2018/08/11/webcast-mit-helga-zepp-larouche-8-august-2018/,R3,si_video,1,WiY3qNNKeeE,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
47803,D,en,19630,2018-08-17,webcast-as-financial-system-teeters-a-new-bretton-woods-is-the-solution,"Webcast: As Financial System Teeters, a New Bretton Woods is the Solution",/blog/2018/08/17/webcast-as-financial-system-teeters-a-new-bretton-woods-is-the-solution/,R3,si_video,1,K5103qe33mo,0,,,0,1,,,,,0/1,268,event title with weak body evidence,0,1,,,,
47819,D,de,19634,2018-08-17,webcast-mit-helga-zepp-larouche-15-august-2018,WEBCAST MIT HELGA ZEPP-LAROUCHE – 15. AUGUST 2018,/blog/2018/08/17/webcast-mit-helga-zepp-larouche-15-august-2018/,R3,si_video,1,tertMf7r8UI,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
47878,D,de,19652,2018-08-22,webcast-mit-helga-zepp-larouche-22-august-2018,Webcast mit Helga Zepp-LaRouche – 22. August 2018,/blog/2018/08/22/webcast-mit-helga-zepp-larouche-22-august-2018/,R3,si_video,1,AbUtblL6N_o,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
47882,D,en,19653,2018-08-23,webcast-time-has-come-for-a-new-bretton-woods-based-on-larouches-four-laws,"Webcast: Time Has Come For a New Bretton Woods, Based on LaRouche's Four Laws",/blog/2018/08/23/webcast-time-has-come-for-a-new-bretton-woods-based-on-larouches-four-laws/,R3,si_video,1,i_oBaeYT4CU,0,,,0,1,,,,,0/1,413,event title with weak body evidence,0,1,,,,
48184,D,de,19690,2018-08-29,webcast-mit-helga-zepp-larouche-29-august-2018,WEBCAST MIT HELGA ZEPP-LAROUCHE – 29. AUGUST 2018,/blog/2018/08/29/webcast-mit-helga-zepp-larouche-29-august-2018/,R3,si_video,1,KQm8bMVOjFs,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
48195,D,en,19695,2018-08-30,webcast-with-brits-preparing-a-new-false-flag-in-syria-citizens-must-choose-war-or-new-silk-road,"Webcast: With Brits Preparing a New False Flag in Syria, Citizens Must Choose: War or New Silk Road",/blog/2018/08/30/webcast-with-brits-preparing-a-new-false-flag-in-syria-citizens-must-choose-war-or-new-silk-road/,R3,si_video,1,R_2w6-WKfYw,0,,,0,1,,,,,0/1,239,event title with weak body evidence,0,1,,,,
48466,D,de,19726,2018-09-06,webcast-mit-helga-zepp-larouche-5-september-2018,Webcast mit Helga Zepp-LaRouche – 5. September 2018,/blog/2018/09/06/webcast-mit-helga-zepp-larouche-5-september-2018/,R3,si_video,1,PSs8dgX-u4I,0,,,0,1,,,,,0/1,15,event title with weak body evidence,0,1,,,,
48495,D,en,19731,2018-09-06,webcast-with-china-africa-will-be-a-powerhouse-of-the-future,Webcast: With China 'Africa Will Be a Powerhouse of the Future',/blog/2018/09/06/webcast-with-china-africa-will-be-a-powerhouse-of-the-future/,R3,si_video,1,n4yCBdzrQb8,0,,,0,1,,,,,0/1,321,event title with weak body evidence,0,1,,,,
48576,D,de,19750,2018-09-20,webcast-mit-helga-zepp-larouche-19-september-2018,WEBCAST MIT HELGA ZEPP-LAROUCHE – 19. SEPTEMBER 2018,/blog/2018/09/20/webcast-mit-helga-zepp-larouche-19-september-2018/,R3,si_video,1,BZINU9_GQpQ,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
