legacy_id,title,current_type,status,date,lang,slug,proposed_type,confidence,decided_by,topics,region,campaign,series,person_hints,auto_apply,final_type,reviewer_note,note
52590,Helga Zepp-LaRouche and Jacques Cheminade Interviewed on China's CCTV-13,post,publish,2019-03-18,en,helga-zepp-larouche-and-jacques-cheminade-interviewed-on-chinas-cctv-13,si_coverage,high,auto,New Silk Road & Great Projects; Physical Economy & Development,,,,,TRUE,,,deterministic: coverage category
52603,Feasibility Study for Panama High-Speed Railway Released,post,publish,2019-03-18,en,feasibility-study-for-panama-high-speed-railway-released,article,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: default (least-disruptive)
52630,Webcast—Italiens Absichtserklärung zur Kooperation mit China schlägt Wellen,post,publish,2019-03-15,de,webcast-neocons-move-to-box-trump-in-while-italy-points-toward-the-new-paradigm,si_video,high,auto,New Silk Road & Great Projects,,,Weekly Webcast with HZL,,TRUE,,,deterministic: webcast/video category
52641,Schiller Institute Choruses,page,publish,2019-03-19,en,schillerchoruses,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
52656,Italian PM Conte Outflanks EU in Parliament Speech on China Policy,post,publish,2019-03-21,en,italian-pm-conte-outflanks-eu-in-parliament-speech-on-china-policy,article,high,auto,New Silk Road & Great Projects; Physical Economy & Development,,,,,TRUE,,,deterministic: default (least-disruptive)
52669,Italy and China Sign Groundbreaking MOU on Belt and Road Initiative,post,publish,2019-03-24,en,italian-president-mattarella-speaks-with-chinas-media-on-china-italy-partnership,article,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: default (least-disruptive)
52686,Europäische Ökonomen heißen chinesische Investitionen willkommen,post,publish,2019-03-27,de,europaische-okonomen-heisen-chinesische-investitionen-willkommen,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
52688,Warum LaRouches Rehabilitierung für Deutschland wichtig ist,post,publish,2019-03-27,de,warum-larouches-rehabilitierung-fur-deutschland-wichtig-ist,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
52713,Webcast—Collapse of Russiagate Exposes the British Hand Behind Attempted Coup in USA,post,publish,2019-03-28,en,webcast-collapse-of-russiagate-exposes-the-british-hand-behind-attempted-coup-in-usa,si_video,high,auto,Peace & Strategy,,,Weekly Webcast with HZL,,TRUE,,,deterministic: webcast/video category
52741,Лондонские финансы главенствуют в мире и губят национальные экономики,post,publish,2018-04-15,ru,%d0%bb%d0%be%d0%bd%d0%b4%d0%be%d0%bd%d1%81%d0%ba%d0%b8%d0%b5-%d1%84%d0%b8%d0%bd%d0%b0%d0%bd%d1%81%d1%8b-%d0%b3%d0%bb%d0%b0%d0%b2%d0%b5%d0%bd%d1%81%d1%82%d0%b2%d1%83%d1%8e%d1%82-%d0%b2-%d0%bc%d0%b8,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
52745,Хельга Цепп-Ларуш о Новой Бреттонвудской систем,post,publish,2018-07-18,ru,%d1%85%d0%b5%d0%bb%d1%8c%d0%b3%d0%b0-%d1%86%d0%b5%d0%bf%d0%bf-%d0%bb%d0%b0%d1%80%d1%83%d1%88-%d0%be-%d0%bd%d0%be%d0%b2%d0%be%d0%b9-%d0%b1%d1%80%d0%b5%d1%82%d1%82%d0%be%d0%bd%d0%b2%d1%83%d0%b4%d1%81,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
52748,Напряжённая ситуация в конце 2018 года предвещает финансовую катастрофу в 2019 году,post,publish,2019-01-09,ru,%d0%bd%d0%b0%d0%bf%d1%80%d1%8f%d0%b6%d1%91%d0%bd%d0%bd%d0%b0%d1%8f-%d1%81%d0%b8%d1%82%d1%83%d0%b0%d1%86%d0%b8%d1%8f-%d0%b2-%d0%ba%d0%be%d0%bd%d1%86%d0%b5-2018-%d0%b3%d0%be%d0%b4%d0%b0-%d0%bf%d1%80,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
52763,"Webcast – Russiagate kollabiert, Briten entlarvt!",post,publish,2019-03-28,de,webcast-collapse-of-russiagate-exposes-the-british-hand-behind-attempted-coup-in-usa,si_video,high,auto,Peace & Strategy,,,Weekly Webcast with HZL,,TRUE,,,deterministic: webcast/video category
52772,Italien: Offener Brief an Präsident Trump zur Rehabilitierung von Lyndon LaRouche,post,publish,2019-04-01,de,italien-offener-brief-an-prasident-trump-zur-rehabilitierung-von-lyndon-larouche,si_statement,high,llm,History & Method,,,,Liliana Gorini | Vorsitzende von Movisol,TRUE,,,"open letter by Movisol (LaRouche movement Italy), not SI itself"
52790,"Philippines' Former President Calls China 'A Partner, Not a Threat'",post,publish,2019-04-01,en,philippines-former-president-gloria-macapagal-arroyo-citing-the-belt-and-road-calls-china-a-partner-not-a-threat,article,high,auto,New Silk Road & Great Projects; Physical Economy & Development,,,,,TRUE,,,deterministic: default (least-disruptive)
52858,"Webcast: Success of New Paradigm Requires Full Expose of Russiagate's British ""Character""",post,publish,2019-04-04,en,webcast-success-for-the-new-paradigm-requires-a-full-expose-of-british-character-of-russiagate,si_video,high,auto,Peace & Strategy,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
52895,Interview über Italiens Führungsrolle im neuen Paradigma,post,draft,2019-04-04,en,,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
52896,Interview über Italiens Führungsrolle im neuen Paradigma,post,publish,2019-04-02,de,interview-uber-italiens-fuhrungsrolle-im-neuen-paradigma,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
52940,Italien-China-Memorandum: Vorbild für Europa,post,publish,2019-03-24,de,italian-president-mattarella-speaks-with-chinas-media-on-china-italy-partnership,article,high,llm,New Silk Road & Great Projects,Europe,,,,TRUE,,,
52966,Sylvia Olden Lee - A Musical Tribute To A Beautiful Soul.,post,publish,2018-10-20,en,tribute-to-sylvia-olden-lee-dorchester-ma-2018,article,high,auto,Classical Culture,North America,,,,TRUE,,,deterministic: default (least-disruptive)
53066,Sri Lanka Opens Chinese-built & Financed Railroad,post,publish,2019-04-16,en,sri-lanka-opens-chinese-built-financed-railroad,article,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: default (least-disruptive)
53078,Malaysia's Dr. Mahathir Has Renegotiated the East-West Rail Development with China,post,publish,2019-04-16,en,malaysias-dr-mahathir-has-renegotiated-the-east-west-rail-development-with-china,article,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: default (least-disruptive)
53102,"Webcast: Das neue Paradigma ist unmöglich, ohne die britische Hand hinter dem Russiagate aufzudecken",post,publish,2019-04-04,de,webcast-success-for-the-new-paradigm-requires-a-full-expose-of-british-character-of-russiagate,si_video,high,auto,Peace & Strategy,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
53326,Zepp-LaRouche Interviewed by Kirk Meighoo on BRI and New Paradigm,post,publish,2019-04-23,en,zepp-larouche-interviewed-by-kirk-meighoo-on-bri-and-new-paradigm,si_coverage,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: coverage category
53340,Мировое сообщество с единым будущим: предложенная Китаем стратегическая перспектива до 2050 г.,post,draft,2018-10-24,en,%d0%bc%d0%b8%d1%80%d0%be%d0%b2%d0%be%d0%b5-%d1%81%d0%be%d0%be%d0%b1%d1%89%d0%b5%d1%81%d1%82%d0%b2%d0%be-%d1%81-%d0%b5%d0%b4%d0%b8%d0%bd%d1%8b%d0%bc-%d0%b1%d1%83%d0%b4%d1%83%d1%89%d0%b8%d0%bc-%d0%bf,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
53346,Мировое сообщество с единым будущим: предложенная Китаем стратегическая перспектива до 2050 г.,post,publish,2018-10-24,ru,%d0%bc%d0%b8%d1%80%d0%be%d0%b2%d0%be%d0%b5-%d1%81%d0%be%d0%be%d0%b1%d1%89%d0%b5%d1%81%d1%82%d0%b2%d0%be-%d1%81-%d0%b5%d0%b4%d0%b8%d0%bd%d1%8b%d0%bc-%d0%b1%d1%83%d0%b4%d1%83%d1%89%d0%b8%d0%bc-%d0%bf,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
53348,"Линдон Ларуш, 1922-2019 — талант, не растраченный зря",post,draft,2019-02-13,ru,%d0%bb%d0%b8%d0%bd%d0%b4%d0%be%d0%bd-%d0%bb%d0%b0%d1%80%d1%83%d1%88-1922-2019-%d1%82%d0%b0%d0%bb%d0%b0%d0%bd%d1%82-%d0%bd%d0%b5-%d1%80%d0%b0%d1%81%d1%82%d1%80%d0%b0%d1%87%d0%b5%d0%bd%d0%bd,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
53361,"Линдон Ларуш, 1922-2019 — талант, не растраченный зря",post,publish,2019-02-13,ru,lyndon-h-larouche-jr-1922-2019-a-talent-well-spent,article,high,auto,(General news — retire; topic from co-cats),,,,,TRUE,,,deterministic: default (least-disruptive)
53366,"Приветственное послание Постоянного представителя Российской Федерации при ООН В.А. Небензи организаторам, участникам и гостям международной конференции [Шиллеровского института] «Человечество на пути",post,publish,2019-02-16,ru,%d0%bf%d1%80%d0%b8%d0%b2%d0%b5%d1%82%d1%81%d1%82%d0%b2%d0%b5%d0%bd%d0%bd%d0%be%d0%b5-%d0%bf%d0%be%d1%81%d0%bb%d0%b0%d0%bd%d0%b8%d0%b5-%d0%bf%d0%be%d1%81%d1%82%d0%be%d1%8f%d0%bd%d0%bd%d0%be%d0%b3,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
53368,High-Level Meeting Between China & India on Eve of BRI Forum,post,publish,2019-04-24,en,high-level-meeting-between-china-and-india-on-the-eve-of-the-belt-and-road-forum,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
53382,Costa Rican Ambassador Endorses Belt & Road as a Confucian New Paradigm for Development,post,publish,2019-04-24,en,costa-rican-ambassador-endorses-belt-road-as-a-confucian-new-paradigm-for-development,article,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: default (least-disruptive)
53397,"China Ambassador: ""Why U.S. Shouldn't Sit Out the Belt and Road""",post,publish,2019-04-25,en,china-ambassador-why-u-s-shouldnt-sit-out-the-belt-and-road,article,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: default (least-disruptive)
53412,Für die Rehabilitierung der schönsten Seele in der Geschichte Amerikas!,post,publish,2019-04-26,de,fur-die-rehabilitierung-der-schonsten-seele-in-der-geschichte-amerikas,article,high,llm,History & Method,North America,,,Lyndon LaRouche,TRUE,,,essay for LaRouche exoneration
53415,Houston Chorus Performs Mozart's Vespers & Spirituals,post,publish,2019-04-27,en,houston-chorus-performs-mozarts-vespers-spirituals,article,high,auto,,North America,,,,TRUE,,,deterministic: default (least-disruptive)
53444,French Dailies' Supplement on Belt and Road Covers Schiller Institute Dossier,post,publish,2019-04-27,en,french-dailies-supplement-on-belt-and-road-covers-schiller-institute-dossier,si_coverage,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: coverage category
53457,Beijing Review Publishes a Major Article By Helga Zepp LaRouche,post,publish,2019-04-28,en,beijing-review-publishes-a-major-article-by-helga-zepp-larouche,si_coverage,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: coverage category
53472,Webcast: Second Belt and Road Forum Launches World Economy Into New Dimension,post,publish,2019-04-28,en,webcast-second-belt-and-road-forum-launches-world-economy-into-new-dimension,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
53496,Belt and Road Is Unstoppable: 'Critics' Turn into Strong Supporters,post,publish,2019-04-30,en,belt-and-road-is-unstoppable-critics-turn-into-strong-supporters,article,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: default (least-disruptive)
53509,Webcast – Zweites Belt and Road Forum führt Weltwirtschaft in neue Dimension,post,publish,2019-05-01,de,webcast-zweites-belt-and-road-forum-fuhrt-weltwirtschaft-in-neue-dimension,si_video,high,auto,,,,Weekly Webcast with HZL,,TRUE,,,deterministic: webcast/video category
53514,Kulturaustausch: Für ein Neues 'Jemen felix' !,post,publish,2019-05-04,de,kulturaustausch-fur-ein-neues-jemen-felix,si_coverage,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: coverage category
53577,Belt and Road Is Unstoppable: 'Critics' Turn into Strong Supporters,post,draft,2019-04-30,de,belt-and-road-is-unstoppable-critics-turn-into-strong-supporters,article,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: default (least-disruptive)
53579,Chandra Muzaffar: Die Macht der Neuen Seidenstraße,post,publish,2019-05-05,de,chandra-muzaffar-die-macht-der-neuen-seidenstrase,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
53591,Beijing Review veröffentlicht wichtigen Artikel von Helga Zepp-LaRouche,post,publish,2019-04-28,de,beijing-review-publishes-a-major-article-by-helga-zepp-larouche,si_coverage,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: coverage category
53594,Beijing-Konferenz: Belt and Road Initiative ist nicht zu bremsen,post,publish,2019-05-05,de,beijing-konferenz-belt-and-road-initiative-ist-nicht-zu-bremsen,article,high,llm,New Silk Road & Great Projects,Asia & Pacific,,,,TRUE,,,
53597,Webcast—Zepp-LaRouche: Be Optimistic! Trump-Putin Call Advances the New Paradigm,post,publish,2019-05-05,en,webcast-zepp-larouche-be-optimistic-trump-putin-call-advances-the-new-paradigm,si_video,high,auto,,,,Weekly Webcast with HZL,,TRUE,,,deterministic: webcast/video category
53667,"SONGS OF A NEW WORLD - Concert June 15th 2019, Quincy MA",post,publish,2019-05-07,en,songs-of-a-new-world-concert-june-15th-2019-quincy-ma,article,high,auto,,North America,,,,TRUE,,,deterministic: default (least-disruptive)
53734,Our economic development events,page,publish,2019-05-07,en,our-economic-development-events,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
53740,Our musical events,page,publish,2019-05-07,en,our-musical-events,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
53745,Our cultural events,page,publish,2019-05-07,en,our-cultural-events,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
53749,Economic development updates,page,publish,2019-05-07,en,economic-development-updates,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
53803,Webcast – Helga Zepp-LaRouche: Seien Sie optimistisch! Trump-Putin-Gespräch bringt neues Paradigma weiter voran,post,publish,2019-05-05,de,webcast-zepp-larouche-be-optimistic-trump-putin-call-advances-the-new-paradigm,si_video,high,auto,,,,Weekly Webcast with HZL,,TRUE,,,deterministic: webcast/video category
53821,Houston Concert: The Healing Power of Mozart & Spirituals,post,publish,2019-05-10,en,houston-concert-the-healing-power-of-mozart-spirituals,article,high,auto,,North America,,,,TRUE,,,deterministic: default (least-disruptive)
53852,"Webcast—As Prosecutors Zero In on British Russiagate Perpetrators, War Party Goes Wild",post,publish,2019-05-09,en,webcast-as-prosecutors-zero-in-on-british-russiagate-perpetrators-war-party-goes-wild,si_video,high,auto,Peace & Strategy,,,Weekly Webcast with HZL,,TRUE,,,deterministic: webcast/video category
53887,Schiller Institute NYC Chorus Memorializes LaRouche in Bronx Concert,post,publish,2019-05-10,en,schiller-institute-nyc-chorus-memorializes-larouche-in-bronx-concert,article,high,auto,,North America,,,,TRUE,,,deterministic: default (least-disruptive)
53917,At the Dawn of a Musical Revolution: Mozart's Solemn Vespers,post,draft,2019-05-10,en,,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
53929,Helga Zepp-LaRouche Discusses Belt and Road Initiative with GBTimes,post,publish,2019-05-16,en,helga-zepp-larouche-discusses-belt-and-road-initiative-with-gbtimes,si_coverage,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: coverage category
53951,"China To Build New Megaport in Peru as ""Continental Hub""",post,publish,2019-05-20,en,china-to-build-new-megaport-in-peru-as-continental-hub,article,high,auto,New Silk Road & Great Projects,,,,,TRUE,,,deterministic: default (least-disruptive)
53985,Songs of Freedom: African American Spirituals and Songs from the New World,post,publish,2019-06-26,en,a-concert-for-freedom,article,high,auto,,North America,,,,TRUE,,,deterministic: default (least-disruptive)
54056,"Zepp-LaRouche in China: ""The Highest Ideal of Mankind is the Potential of the Future""",post,publish,2019-05-26,en,zepp-larouche-in-china-the-highest-ideal-of-mankind-is-the-potential-of-the-future,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
